booking_id,hotel_id,hotel_name,country,city,customer_id,customer_name,customer_email,channel,room_type,meal_plan,booking_date,checkin_date,checkout_date,nights,adults,children,revenue,status,is_cancelled
B119019,38,Mediterraneum Creta Chania,Greece,Chania,23573,Nikos Rossi,nikos.rossi23573@example.com,corporate,Superior,Half Board,22-8-23,2023-09-24,2023-09-27,3,2,0,924.96,Confirmed,False
B119020,30,Mediterraneum Roma Trastevere,Italy,Roma,15160,Jose Papadopoulos,jose.papadopoulos15160@example.com,Corporate,Standard,Breakfast,21/07/2023,24/08/2023,2023-09-07,14,1,2,4735.28,Confirmed,False
B119021,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,17361,Nikos Bianchi,nikos.bianchi17361@example.com,agency,Suite,Breakfast,30/04/2023,04/05/2023,2023-05-06,2,2,1,649.28,NoShow,False
B119022,23,Mediterraneum Positano Cliff,Italy,Positano,12899,Marco Romero,marco.romero12899@example.com,corporate,superior,,2023-01-12,2023-01-15,2023-01-17,2,2,0,572.29,Confirmed,False
B119023,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,18982,Laura Bianchi,laura.bianchi18982@example.com,Expedia,Standard,Breakfast,15/09/2023,06/10/2023,2023-10-10,4,2,0,531.25,Confirmed,False
B119024,26,Mediterraneum Taormina,Italy,Taormina,19563,Maria Romero,maria.romero19563@example.com,DIRECT,Family,Breakfast,26/06/2025,20-7-25,03/08/2025,14,2,0,6745.99,Confirmed,False
B119025,21,Mediterraneum Bilbao Ria,Spain,Bilbao,22476,Andreas Garcia,andreas.garcia22476@example.com,corporate,Suite,All Inclusive,07/02/2024,2024-06-18,2024-06-21,3,2,1,1275.53,Confirmed,False
B119026,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,22071,Elena Nikolaou,elena.nikolaou22071@example.com,Booking,STANDARD,Half Board,2024-04-06,2024-04-20,2024-04-22,2,2,0,296.13,Confirmed,False
B119027,3,Mediterraneum Menorca Cove,Spain,Mahon,22626,Pablo Garcia,pablo.garcia22626@example.com,booking.com,Stndard,Room Only,2024-11-26,2025-02-21,2025-02-24,3,2,0,255.32,Confirmed,False
B119028,34,Mediterraneum Milano Duomo,Italy,Milano,14526,Jose Russo,jose.russo14526@example.com,Agency,Superior,Breakfast,21/02/2023,2023-04-08,2023-04-09,1,3,2,211.69,Cancelled,True
B119029,5,Mediterraneum Marbella Grand,Spain,Marbella,10335,Jose Dimitriou,jose.dimitriou10335@example.com,Booking,Superior,Half Board,2023-11-15,4-12-23,06/12/2023,2,2,1,348.39,Cancelled,True
B119030,34,Mediterraneum Milano Duomo,Italy,Milano,20467,Sofia Bianchi,sofia.bianchi20467@example.com,expedia,Standard,Room Only,30-3-24,21-4-24,25/04/2024,4,3,0,549.38,Cancelled,True
B119031,27,Mediterraneum Palermo Centro,Italy,Palermo,20398,Laura Nikolaou,laura.nikolaou20398@example.com,agency,Standard,,2024-07-23,2025-01-15,2025-01-17,2,3,-1,271.47,Confirmed,False
B119032,37,Mediterraneum Creta Heraklion,Greece,Heraklion,13174,Pablo Garcia,pablo.garcia13174@example.com,Corporate,Standard,Breakfast,27/03/2023,26/04/2023,2023-04-27,1,1,0,163.62,Confirmed,False
B119033,19,Mediterraneum Valencia Ciutat,Spain,Valencia,14644,Marco Martinez,marco.martinez14644@example.com,Booking,STANDARD,All Inclusive,2024-02-20,16-3-24,2024-03-20,4,2,0,651.81,Cancelled,True
B119034,23,Mediterraneum Positano Cliff,Italy,Positano,19633,Isabella Sanchez,isabella.sanchez19633@example.com,Direct,Superior,Half Board,14/07/2024,17-7-24,2024-07-22,5,2,0,1992.71,Confirmed,False
B119035,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,11056,Francesco Russo,francesco.russo11056@example.com,booking.com,Standard,Breakfast,2023-01-17,16/02/2023,2023-02-18,2,1,0,210.8,Confirmed,False
B119036,35,Mediterraneum Santorini Caldera,Greece,Santorini,16975,Ana Dimitriou,ana.dimitriou16975@example.com,Corporate,Stndard,Room Only,13-2-24,2024-05-01,3-5-24,2,2,0,361.14,Confirmed,False
B119037,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,21643,Paula Romero,paula.romero21643@example.com,booking.com,Standard,All Inclusive,2024-08-12,15-11-24,18/11/2024,3,2,1,567.64,NoShow,False
B119038,23,Mediterraneum Positano Cliff,Italy,Positano,14954,Sofia Dimitriou,sofia.dimitriou14954@example.com,booking.com,Superior,Breakfast,2024-08-18,08/09/2024,12-9-24,4,4,0,1132.28,Confirmed,False
B119039,10,Mediterraneum Tossa,Spain,Tossa de Mar,13896,Isabella Bianchi,isabella.bianchi13896@example.com,Corporate,Suite,Room Only,2024-03-31,2024-05-28,01/06/2024,4,2,1,1081.66,Confirmed,False
B119040,36,Mediterraneum Mykonos Beach,Greece,Mykonos,16439,Dimitris Russo,dimitris.russo16439@example.com,corporate,Superior,Half Board,22/08/2025,03/10/2025,2025-10-04,1,2,0,210.13,Confirmed,False
B119041,11,Mediterraneum Tenerife Sur,Spain,Playa de las Americas,15938,Andreas Dimitriou,andreas.dimitriou15938@example.com,Booking,Standard,All Inclusive,01/06/2023,2023-09-22,29/09/2023,7,3,0,1760.44,Confirmed,False
B119042,38,Mediterraneum Creta Chania,Greece,Chania,10003,Lucia Ferrari,lucia.ferrari10003@example.com,Direct,Standard,Breakfast,2025-10-23,2025-10-29,2025-11-01,5,1,0,401.27,Confirmed,False
B119043,26,Mediterraneum Taormina,Italy,Taormina,11083,Francesco Garcia,francesco.garcia11083@example.com,Expedia,Suite,Breakfast,17/11/2023,13/12/2023,14/12/2023,1,2,0,256.94,Confirmed,False
B119044,14,Mediterraneum Fuerteventura,Spain,Corralejo,23451,Lucia Rossi,lucia.rossi23451@example.com,agency,Family,Breakfast,2025-07-31,2025-08-30,2025-09-02,3,4,1,1083.66,Confirmed,False
B119045,25,Mediterraneum Ravello View,Italy,Ravello,14464,Carlos Dimitriou,carlos.dimitriou14464@example.com,Expedia,STANDARD,Room Only,2024-01-04,10-1-24,2024-01-11,1,2,0,119.52,Confirmed,False
B119046,5,Mediterraneum Marbella Grand,Spain,Marbella,11075,  Francesco Bianchi ,francesco.bianchi11075@example.com,Corporate,Standard,Half Board,03/02/2023,2023-04-11,13-4-23,2,4,0,297.79,Confirmed,False
B119047,10,Mediterraneum Tossa,Spain,Tossa de Mar,16036,Paula Dimitriou,paula.dimitriou16036@example.com,corporate,Superior,Breakfast,10/07/2024,05/08/2024,2024-08-19,14,4,0,4482.99,Confirmed,False
B119048,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,17122,Francesco Garcia,francesco.garcia17122@example.com,Booking,Standard,Half Board,24-10-23,2024-01-09,11-1-24,2,2,1,221.68,Confirmed,False
B119049,40,Mediterraneum Atenas Acropolis,Greece,Atenas,23143,Lucia Rossi,,direct,Family,Half Board,16-4-23,2023-04-30,2023-05-04,4,2,0,967.34,Confirmed,False
B119050,6,Mediterraneum Malaga Port,Spain,Malaga,18769,Maria Romero,maria.romero18769@example.com,Booking,Suite,Half Board,8-5-25,15-6-25,2025-06-22,7,2,0,2661.94,Confirmed,False
B119051,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,17042,Luca Bianchi,luca.bianchi17042@example.com,Booking,superior,Breakfast,2023-12-17,2023-12-29,31-12-23,2,2,0,328.39,Confirmed,False
B119052,25,Mediterraneum Ravello View,Italy,Ravello,15756,Elena Bianchi,elena.bianchi15756@example.com,Direct,Standard,Breakfast,26-3-24,2024-04-01,04/04/2024,3,2,0,532.11,Confirmed,False
B119053,5,Mediterraneum Marbella Grand,Spain,Marbella,12467,Marco Sanchez,marco.sanchez12467@example.com,Booking,Standard,Half Board,5-12-24,10-2-25,13-2-25,3,1,0,408.8,Cancelled,True
B119054,18,Mediterraneum Barcelona Diagonal,Spain,Barcelona,10246,Elena Dimitriou,elena.dimitriou10246@example.com,Direct,Superior,Breakfast,04/10/2025,2025-11-18,21/11/2025,3,2,0,390.93,Confirmed,False
B119055,5,Mediterraneum Marbella Grand,Spain,Marbella,24416,Lucia Martinez,lucia.martinez24416@example.com,booking.com,Standard,Half Board,18-7-24,22/08/2024,2024-09-05,14,2,0,3856.23,Confirmed,False
B119056,27,Mediterraneum Palermo Centro,Italy,Palermo,18980,Laura Rossi,laura.rossi18980@example.com,Booking,Standard,Breakfast,13/01/2024,2024-01-23,2024-01-25,2,4,0,244.33,Confirmed,False
B119057,12,Mediterraneum Gran Canaria,Spain,Maspalomas,23782,Lucia Bianchi,lucia.bianchi23782@example.com,agency,Standard,Breakfast,28/12/2024,2025-03-03,2025-03-04,1,4,0,129.21,Confirmed,False
B119058,5,Mediterraneum Marbella Grand,Spain,Marbella,21610,Andreas Romero,andreas.romero21610@example.com,Booking,Superior,Room Only,5-9-23,2023-10-29,2023-10-31,2,2,2,374.18,Confirmed,False
B119059,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,24431,Luca Dimitriou,luca.dimitriou24431@example.com,corporate,Suite,Half Board,2023-11-17,14/12/2023,2023-12-16,2,3,1,567.73,Confirmed,False
B119060,16,Mediterraneum Madrid Salamanca,Spain,Madrid,15806,  Isabella Rossi ,isabella.rossi15806@example.com,agency,Suite,Breakfast,2024-05-31,2024-06-30,2024-07-03,3,4,1,1127.19,Confirmed,False
B119061,13,Mediterraneum Lanzarote,Spain,Playa Blanca,13570,Paula Rossi,paula.rossi13570@example.com,Corporate,Family,All Inclusive,21/05/2023,13/06/2023,17/06/2023,4,2,0,1389.81,Confirmed,False
B119062,25,Mediterraneum Ravello View,Italy,Ravello,19491,Sofia Romero,sofia.romero19491@example.com,Direct,Standard,Half Board,27/10/2023,2023-11-16,19/11/2023,3,3,0,549.19,Confirmed,False
B119063,10,Mediterraneum Tossa,Spain,Tossa de Mar,12251,Ana Russo,ana.russo12251@example.com,booking.com,Standard,Breakfast,16/07/2023,14/08/2023,2023-08-21,7,4,0,1765.1,Confirmed,False
B119064,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,19651,Giulia Lopez,giulia.lopez19651@example.com,Expedia,Standard,Breakfast,22/11/2023,04/12/2023,7-12-23,3,3,0,422.24,Confirmed,False
B119065,6,Mediterraneum Malaga Port,Spain,Malaga,15614,Andreas Russo,andreas.russo15614@example.com,booking.com,Standard,Breakfast,2024-11-27,2024-12-04,2024-12-08,4,3,1,410.51,Confirmed,False
B119066,5,Mediterraneum Marbella Grand,Spain,Marbella,15395,Pablo Ferrari,pablo.ferrari15395@example.com,Booking,Standard,Half Board,2024-10-24,12/01/2025,2025-01-14,2,4,0,229.52,Confirmed,False
B119067,1,Mediterraneum Palma Bay,Spain,Palma,13876,Paula Ferrari,paula.ferrari13876@example.com,booking.com,Standard,Breakfast,20-2-24,08/07/2024,2024-07-15,7,2,1,1774.96,Confirmed,False
B119068,33,Mediterraneum Firenze Arno,Italy,Firenze,14431,  Sofia Sanchez ,sofia.sanchez14431@example.com,agency,Stndard,Breakfast,2023-09-21,25/09/2023,02/10/2023,12,3,0,1553.89,Cancelled,True
B119069,5,Mediterraneum Marbella Grand,Spain,Marbella,15872,Pablo Russo,pablo.russo15872@example.com,Booking,Suite,Breakfast,19-4-24,28/04/2024,30/04/2024,2,3,0,516.57,Confirmed,False
B119070,38,Mediterraneum Creta Chania,Greece,Chania,21799,Antonio Lopez,antonio.lopez21799@example.com,Direct,Suite,Half Board,2023-06-01,2023-07-22,2023-07-29,7,3,0,3770.38,Confirmed,False
B119071,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,24439,Giulia Romero,giulia.romero24439@example.com,Booking,Superior,Half Board,25/04/2023,2023-05-06,08/05/2023,2,3,1,388.58,Cancelled,True
B119072,29,Mediterraneum Cagliari Bay,Italy,Cagliari,23757,Lucia Romero,lucia.romero23757@example.com,Corporate,Suite,Room Only,20-5-23,2023-08-12,2023-08-22,10,2,1,5785.58,Confirmed,False
B119073,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,18015,Elena Dimitriou,elena.dimitriou18015@example.com,booking.com,Standard,Breakfast,01/08/2023,2023-08-06,2023-08-13,7,4,0,2317.92,Confirmed,True
B119074,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,11506,Pablo Russo,pablo.russo11506@example.com,direct,Family,Breakfast,26/02/2024,22/03/2024,2024-03-25,3,2,0,538.99,Confirmed,False
B119075,39,Mediterraneum Rhodes Old Town,Greece,Rhodes,24215,Maria Dimitriou,maria.dimitriou24215@example.com,booking.com,Standard,Breakfast,29-8-24,2024-10-13,17-10-24,4,3,2,399.81,NoShow,False
B119076,22,Mediterraneum San Sebastian,Spain,San Sebastian,10851,  Andreas Bianchi ,andreas.bianchi10851@example.com,Corporate,Standard,Room Only,27-8-24,15/09/2024,2024-09-22,7,2,0,1033.44,Confirmed,False
B119077,22,Mediterraneum San Sebastian,Spain,San Sebastian,19962,Andreas Papadopoulos,andreas.papadopoulos19962@example.com,booking.com,superior,All Inclusive,2025-03-14,2025-03-27,31/03/2025,12,2,0,644.02,Confirmed,False
B119078,7,Mediterraneum Nerja Cliffs,Spain,Nerja,19110,Maria Martinez,maria.martinez19110@example.com,Agency,Standard,Breakfast,2024-04-13,08/05/2024,9-5-24,1,4,0,134.03,Confirmed,False
B119079,14,Mediterraneum Fuerteventura,Spain,Corralejo,22956,Jose Papadopoulos,jose.papadopoulos22956@example.com,Corporate,Family,,01/07/2024,2024-08-01,2024-08-08,7,2,2,3135.74,Confirmed,False
B119080,19,Mediterraneum Valencia Ciutat,Spain,Valencia,23766,Carlos Papadopoulos,carlos.papadopoulos23766@example.com,Booking,Superior,Breakfast,11/11/2024,2024-12-16,2024-12-17,1,2,1,143.61,Confirmed,False
B119081,23,Mediterraneum Positano Cliff,Italy,Positano,16132,Laura Nikolaou,laura.nikolaou16132@example.com,Direct,Standard,Breakfast,2023-10-23,2023-10-26,2023-10-29,3,2,2,720.7,Confirmed,False
B119082,26,Mediterraneum Taormina,Italy,Taormina,17050,Nikos Martinez,nikos.martinez17050@example.com,direct,Standard,Room Only,2023-05-03,2023-05-14,2023-05-17,3,2,0,521.44,Confirmed,False
B119083,5,Mediterraneum Marbella Grand,Spain,Marbella,16961,Francesco Lopez,francesco.lopez16961@example.com,Agency,Superior,Breakfast,24-7-25,17-10-25,2025-10-21,4,3,0,761.8,Confirmed,False
B119084,3,Mediterraneum Menorca Cove,Spain,Mahon,17740,Paula Ferrari,paula.ferrari17740@example.com,Booking,Standard,Room Only,1-11-23,2023-12-05,09/12/2023,4,3,1,320.03,Confirmed,False
B119085,7,Mediterraneum Nerja Cliffs,Spain,Nerja,17278,Giulia Romero,giulia.romero17278@example.com,booking.com,STANDARD,Half Board,2023-05-29,7-8-23,2023-08-14,7,4,0,1761.31,Confirmed,False
B119086,36,Mediterraneum Mykonos Beach,Greece,Mykonos,17619,Luca Rossi,luca.rossi17619@example.com,direct,Family,Breakfast,01/01/2024,2024-02-26,2024-02-28,2,2,0,368.97,Confirmed,False
B119087,8,Mediterraneum Roses Bay,Spain,Roses,12694,Sofia Romero,sofia.romero12694@example.com,Booking,Standard,Breakfast,2024-04-18,2024-04-29,3-5-24,4,2,0,531.5,Confirmed,False
B119088,1,Mediterraneum Palma Bay,Spain,Palma,22605,  Lucia Rossi ,lucia.rossi22605@example.com,direct,Superior,Breakfast,3-7-24,20/07/2024,30-7-24,10,2,0,3565.86,Cancelled,True
B119089,25,Mediterraneum Ravello View,Italy,Ravello,20818,Sofia Russo,sofia.russo20818@example.com,booking.com,Superior,Breakfast,23/08/2023,18/09/2023,2023-09-23,5,3,0,1427.13,Confirmed,False
B119090,24,Mediterraneum Amalfi Duomo,Italy,Amalfi,22181,Lucia Dimitriou,lucia.dimitriou22181@example.com,Booking,Standard,Half Board,2023-12-26,2024-01-11,2024-01-12,1,2,0,127.6,Confirmed,False
B119091,1,Mediterraneum Palma Bay,Spain,Palma,10830,Eleni Romero,eleni.romero10830@example.com,Expedia,Family,Breakfast,2023-04-11,24/05/2023,2023-05-28,4,2,0,917.64,Cancelled,True
B119092,2,Mediterraneum Ibiza Sunset,Spain,Ibiza,21741,Pablo Papadopoulos,pablo.papadopoulos21741@example.com,expedia,Standard,Breakfast,2023-04-12,2023-04-23,25/04/2023,2,2,0,206.0,Cancelled,True
B119093,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,14309,Nikos Russo,nikos.russo14309@example.com,corporate,Standard,Breakfast,2025-07-24,2025-08-05,2025-08-12,7,2,0,1423.47,Confirmed,False
B119094,13,Mediterraneum Lanzarote,Spain,Playa Blanca,18371,Lucia Rossi,lucia.rossi18371@example.com,direct,Suite,Breakfast,2023-07-20,2023-07-30,2023-08-06,7,3,0,3150.27,Confirmed,False
B119095,33,Mediterraneum Firenze Arno,Italy,Firenze,22832,Eleni Lopez,eleni.lopez22832@example.com,Expedia,Standard,All Inclusive,01/06/2024,14/07/2024,19/07/2024,5,2,2,1735.73,Confirmed,False
B119096,29,Mediterraneum Cagliari Bay,Italy,Cagliari,13134,Maria Nikolaou,maria.nikolaou13134@example.com,Booking,Suite,Breakfast,18/10/2025,2025-11-30,2025-12-03,3,2,0,897.89,Confirmed,False
B119097,36,Mediterraneum Mykonos Beach,Greece,Mykonos,16844,Jose Russo,jose.russo16844@example.com,direct,Stndard,Breakfast,6-12-23,23/01/2024,25/01/2024,2,3,0,232.1,Cancelled,True
B119098,14,Mediterraneum Fuerteventura,Spain,Corralejo,17803,Francesco Papadopoulos,francesco.papadopoulos17803@example.com,Direct,Standard,Half Board,12/02/2025,2025-03-19,23/03/2025,4,2,1,357.56,Confirmed,False
B119099,9,Mediterraneum Cadaques Art,Spain,Cadaques,17310,Dimitris Dimitriou,dimitris.dimitriou17310@example.com,Booking,Standard,All Inclusive,2023-05-14,20/05/2023,21/05/2023,1,3,1,172.75,Confirmed,False
B119100,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,23763,Pablo Romero,pablo.romero23763@example.com,booking.com,Stndard,Half Board,14-12-23,22/12/2023,2023-12-25,3,2,1,337.27,Cancelled,True
B119101,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,13214,Sofia Garcia,sofia.garcia13214@example.com,Corporate,FAMILY,Breakfast,2024-11-10,05/12/2024,2024-12-07,2,2,0,252.05,Cancelled,True
B119102,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,21121,Eleni Martinez,eleni.martinez21121@example.com,Agency,superior,,2023-12-22,2024-03-14,2024-03-15,1,2,0,155.67,Confirmed,False
B119103,23,Mediterraneum Positano Cliff,Italy,Positano,19460,Jose Martinez,jose.martinez19460@example.com,Expedia,Standard,Breakfast,2023-07-01,2023-11-16,19/11/2023,3,2,1,372.97,Cancelled,True
B119104,30,Mediterraneum Roma Trastevere,Italy,Roma,21512,Lucia Lopez,lucia.lopez21512@example.com,Direct,Superior,Half Board,2024-01-01,20/02/2024,2024-02-21,1,2,1,205.69,NoShow,False
B119105,9,Mediterraneum Cadaques Art,Spain,Cadaques,20428,Antonio Romero,antonio.romero20428@example.com,booking.com,Standard,Half Board,03/05/2024,13/05/2024,2024-05-15,2,1,0,301.85,Confirmed,False
B119106,36,Mediterraneum Mykonos Beach,Greece,Mykonos,18836,Eleni Bianchi,eleni.bianchi18836@example.com,Corporate,Suite,All Inclusive,2024-05-22,2024-06-30,2024-07-02,2,4,0,1073.3,Cancelled,True
B119107,20,Mediterraneum Sevilla Giralda,Spain,Sevilla,21007,Nikos Nikolaou,nikos.nikolaou21007@example.com,Expedia,Standard,Half Board,20/07/2025,2025-10-09,2025-10-12,3,2,1,422.48,Confirmed,False
B119108,25,Mediterraneum Ravello View,Italy,Ravello,19938,Jose Rossi,jose.rossi19938@example.com,booking.com,Superior,Breakfast,30-10-24,19-12-24,2024-12-22,3,1,1,468.93,Confirmed,False
B119109,3,Mediterraneum Menorca Cove,Spain,Mahon,14379,Antonio Martinez,antonio.martinez14379@example.com,Booking,Standard,Breakfast,26-3-25,2025-04-06,10-4-25,4,2,0,463.44,Confirmed,False
B119110,32,Mediterraneum Venezia Grand,Italy,Venezia,22269,Isabella Rossi,isabella.rossi22269@example.com,Corporate,Standard,Room Only,10/07/2025,2025-08-06,2025-08-13,18,2,0,1818.09,Confirmed,False
B119111,40,Mediterraneum Atenas Acropolis,Greece,Atenas,19076,Elena Lopez,elena.lopez19076@example.com,Expedia,Standard,Room Only,2024-08-15,2024-09-14,2024-09-19,5,2,0,907.02,Confirmed,False
B119112,40,Mediterraneum Atenas Acropolis,Greece,Atenas,13732,Andreas Martinez,andreas.martinez13732@example.com,direct,STANDARD,Half Board,09/04/2024,15/04/2024,2024-04-18,3,3,0,495.27,Confirmed,False
B119113,35,Mediterraneum Santorini Caldera,Greece,Santorini,12334,Andreas Nikolaou,andreas.nikolaou12334@example.com,booking.com,Standard,Half Board,24/03/2025,16/04/2025,18/04/2025,2,3,0,317.43,Confirmed,False
B119114,13,Mediterraneum Lanzarote,Spain,Playa Blanca,18420,Eleni Dimitriou,eleni.dimitriou18420@example.com,Direct,Superior,All Inclusive,2024-01-08,2024-02-08,2024-02-11,3,2,0,681.35,Confirmed,False
B119115,8,Mediterraneum Roses Bay,Spain,Roses,22255,Elena Russo,elena.russo22255@example.com,Booking,Standard,Room Only,26/08/2023,14/09/2023,21/09/2023,7,2,1,1214.67,Confirmed,False
B119116,4,Mediterraneum Formentera,Spain,Formentera,19676,Eleni Bianchi,eleni.bianchi19676@example.com,Booking,Standard,Half Board,28/04/2025,2025-05-07,9-5-25,2,4,2,247.99,Confirmed,False
B119117,21,Mediterraneum Bilbao Ria,Spain,Bilbao,12385,Sofia Dimitriou,sofia.dimitriou12385@example.com,Booking,Superior,Breakfast,2025-03-20,2025-05-30,2025-06-02,3,3,2,578.26,Confirmed,False
B119118,22,Mediterraneum San Sebastian,Spain,San Sebastian,20385,Jose Dimitriou,jose.dimitriou20385@example.com,Direct,Standard,Room Only,28/02/2023,14/03/2023,16/03/2023,2,3,0,189.02,Cancelled,True
B119119,4,Mediterraneum Formentera,Spain,Formentera,15768,Eleni Bianchi,eleni.bianchi15768@example.com,Booking,FAMILY,,04/01/2023,2023-01-28,2023-01-31,3,3,0,541.62,Confirmed,False
B119120,1,Mediterraneum Palma Bay,Spain,Palma,12235,Andreas Garcia,andreas.garcia12235@example.com,direct,Standard,Breakfast,2024-02-25,18-4-24,2024-04-22,4,2,0,504.69,Cancelled,True
B119121,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,23294,Andreas Romero,andreas.romero23294@example.com,direct,Standard,Half Board,16-5-25,2025-05-28,2025-06-01,4,2,2,779.87,Confirmed,False
B119122,21,Mediterraneum Bilbao Ria,Spain,Bilbao,13402,  Giulia Papadopoulos ,giulia.papadopoulos13402@example.com,Expedia,Stndard,,24-9-23,2023-11-03,2023-11-04,1,3,0,154.38,Cancelled,True
B119123,9,Mediterraneum Cadaques Art,Spain,Cadaques,10723,Paula Garcia,paula.garcia10723@example.com,Direct,Family,All Inclusive,2025-02-28,2025-03-11,12-3-25,1,3,0,197.36,Confirmed,False
B119124,26,Mediterraneum Taormina,Italy,Taormina,20426,Antonio Nikolaou,antonio.nikolaou20426@example.com,Direct,Standard,Half Board,2023-12-29,2024-01-02,2024-01-05,3,3,0,474.22,Confirmed,False
B119125,17,Mediterraneum Barcelona Gotic,Spain,Barcelona,22650,Dimitris Sanchez,dimitris.sanchez22650@example.com,DIRECT,Standard,All Inclusive,2024-08-03,15/08/2024,2024-08-22,7,3,0,2148.94,Cancelled,True
B119126,28,Mediterraneum Costa Smeralda,Italy,Porto Cervo,16390,  Carlos Garcia ,carlos.garcia16390@example.com,corporate,Standard,Half Board,2025-02-19,5-3-25,2025-03-07,2,4,1,296.37,Confirmed,False
